species group name	protonym	 Author
20922: chalybea	Polyrhachis chalybeus 	Smith, F. 1857a: 61 
20923: chaonia	Polyrhachis chaonia 	Smith, F. 1861b: 42
20924: chapmani	Polyrhachis chapmani 	Kohout, 2006d: 157
20925: charaxa	Polyrhachis charaxus 	Smith, F. 1860b: 98
20926: charpillioni	Polyrhachis textor var. charpillioni 	Forel, 1911d: 392 
20927: chartifex	Polyrhachis chartifex 	Emery, 1900c: 334 
20928: cheesmanae	Polyrhachis (	Evelyna) cheesmanae Donisthorpe, 1937c: 273
20929: cheesmanae	Polyrhachis (	Campomyrma) cheesmanae Donisthorpe, 1943d: 459 
20931: chlorizans	Polyrhachis creusa var. chlorizans 	Forel, 1901b: 30 
20932: chrysophanes	Polyrhachis acantha var. chrysophanes 	Emery, 1900d: 718 
20933: chrysothorax	Polyrhachis (	Hedomyrma) chrysothorax Viehmeyer, 1925b: 148 
20934: cincta	Polyrhachis dahli var. cincta 	Viehmeyer, 1913: 149 
20935: cingula	Polyrhachis (	Chariomyrma) cingula Donisthorpe, 1947c: 590 
20936: circumdata	Polyrhachis circumdata 	Viehmeyer, 1913: 152
20938: clariseta	Polyrhachis nigriseta var. clariseta 	Santschi, 1910c: 400 
20940: clarkei	Polyrhachis clarkei 	Donisthorpe, 1949b: 502 
20941: clarki	Polyrhachis (	Hagiomyrma) clarki Kohout, 2013e: 533
20942: cleopatra	Polyrhachis cleopatra 	Forel, 1902h: 513 
20943: cleophanes	Polyrhachis cleophanes 	Smith, F. 1861b: 41
20944: clio	Polyrhachis clio 	Forel, 1902h: 515 
20945: clotho	Polyrhachis clotho 	Forel, 1902h: 525 
20946: clypeatus	Polyrhachis clypeatus 	Mayr, 1862: 683 
20948: cnemidata	Polyrhachis gracilis var. cnemidata 	Emery, 1900d: 710 
20950: coerulescens	Polyrhachis coerulescens 	Emery, 1897d: 588 
20951: cognata	Polyrhachis cognata 	Kohout, 2008a: 276
20952: comata	Polyrhachis bicolor subsp. comata 	Emery, 1911b: 538 
20953: comata	Polyrhachis comata 	Crawley, 1915b: 237 
20954: completa	Polyrhachis (	Myrmhopla) tibialis var. completa Santschi, 1928h: 135 
20955: compressicornis	Polyrhachis compressicornis 	Smith, F. 1860a: 69 
20956: concava	Polyrhachis concava 	André, 1889: 218 
20957: conciliata	Polyrhachis (	Hagiomyrma) conciliata Kohout, 2013e: 514
20958: conclusa	Polyrhachis restituta var. conclusa 	Viehmeyer, 1913: 151
20959: concolor	Polyrhachis bicolor var. concolor 	Forel, 1910d: 129 
20961: conduensis	Polyrhachis (	Myrma) revoili var. conduensis Forel, 1915c: 351 
20962: confinis	Polyrhachis achilles var. confinis 	Forel, 1912n: 76 
20963: congener	Polyrhachis (	Cyrtomyrma) rastellata var. congener Santschi, 1928h: 135
20965: congolensis	Polyrhachis gagates var. congolensis 	Santschi, 1910c: 399 
20966: connectens	Polyrhachis connectens 	Emery, 1887a: 230
20967: conophthalma	Polyrhachis nigropilosa var. conophthalma 	Emery, 1900d: 713 
20968: conops	Polyrhachis conops 	Forel, 1901b: 28 
20971: consimilis	Polyrhachis consimilis 	Smith, F. 1858b: 73
20972: conspicua	Polyrhachis conspicua 	Kohout, 2006b: 123
20973: constricta	Polyrhachis constricta 	Emery, 1897d: 584 
20974: constructor	Polyrhachis constructor 	Smith, F. 1857a: 60 
20975: constructor	Polyrhachis constructor 	Smith, F. 1858b: 68
20977: contemta	Polyrhachis contemta 	Mayr, 1876: 74 
20978: continentis	Polyrhachis arcuata var. continentis 	Forel, 1905b: 179 
20980: continua	Polyrhachis continua 	Emery, 1887a: 235
20981: convexa	Polyrhachis convexa 	Roger, 1863a: 153 
20982: convexa	Polyrhachis (	Chariomyrma) convexa Karavaiev, 1927e: 17
20983: cornihumera	Polyrhachis (	Cyrtomyrma) cornihumera Xu, 2002b: 523
20984: cornuhumera	Polyrhachis cornuhumera 	Zhou & Huang, 2002: 145
20985: cornuta	Polyrhachis cornuta 	Stitz, 1910: 150 
20986: coronata	Polyrhachis (	Cyrtomyrma) coronata Santschi, 1928h: 140
20987: corporaali	Polyrhachis (	Cyrtomyrma) rastellata var. corporaali Santschi, 1928h: 134
20989: costulata	Polyrhachis aurea subsp. costulata 	Emery, 1897d: 590 
20991: cracenta	Polyrhachis (	Hagiomyrma) cracenta Kohout, 2013e: 517
20992: craddocki	Polyrhachis craddocki 	Bingham, 1903: 403
20993: crassa	Polyrhachis (	Pseudocyrtomyrma) revoili subsp. crassa Emery, 1921e: 23
20995: crassispinosa	Polyrhachis crassispinosa 	Viehmeyer, 1914b: 49
20996: crassisquama	Polyrhachis tibialis var. crassisquama 	Forel, 1913k: 139 
20998: crawleyella	Polyrhachis crawleyella 	Santschi, 1916d: 243
20999: crawleyi	Polyrhachis (	Hagiomyrma) ammonoeides var. crawleyi Forel, 1916: 447 
21001: creusa	Polyrhachis creusa 	Emery, 1897d: 577 
21002: croceiventris	Polyrhachis croceiventris 	Emery, 1900c: 336 
21003: crudelis	Polyrhachis bellicosa var. crudelis 	Emery, 1887a: 238 
21005: cryptoceroides	Polyrhachis cryptoceroides 	Emery, 1887a: 228
21006: cubaensis	Polyrhachis cubaensis 	Mayr, 1862: 687 
21008: cupreata	Polyrhachis hermione var. cupreata 	Emery, 1895g: 357 
21010: cupreopubescens	Polyrhachis militaris r. cupreopubescens 	Forel, 1879a: 120 
21018: curta	Polyrhachis curta 	André, 1890: 312 
21019: curtospinosa	Polyrhachis (	Campomyrma) curtospinosa Kohout, 2013d: 99
21020: curvispina	Polyrhachis oedipus var. curvispina 	Forel, 1908a: 8 
21021: curvispina	Polyrhachis variolosa var. curvispina 	Stitz, 1911a: 379 
21024: cyaneus	Polyrhachis cyaneus 	Mayr, 1862: 684
21025: cyaniventris	Polyrhachis cyaniventris 	Smith, F. 1858b: 70
21026: cybele	Polyrhachis (	Hemioptica) aculeata subsp. cybele Wheeler, W.M. 1919e: 126 
21027: cydista	Polyrhachis (	Chariomyrma) cydista Kohout, 2008c: 167
21028: cyphonota	Polyrhachis cyphonota 	Xu, 1998b: 243
21029: cyrtomyrmoides	Polyrhachis (	Myrmhopla) cyrtomyrmoides Donisthorpe, 1947d: 195 
21030: cyrus	Polyrhachis cyrus 	Forel, 1901b: 32 
21031: daemeli	Polyrhachis daemeli 	Mayr, 1876: 72 
21033: dahlii	Polyrhachis dahlii 	Forel, 1901b: 30 
21034: danum	Polyrhachis danum 	Kohout, 2006b: 112
21035: daphne	Polyrhachis (	Myrmhopla) daphne Wheeler, W.M. 1919e: 133 
21036: darlingtoni	Polyrhachis (	Hagiomyrma) darlingtoni Kohout, 2013e: 565
21037: davydovi	Polyrhachis (	Myrmhopla) davydovi Karavaiev, 1927e: 24 
21038: debilis	Polyrhachis laevior var. debilis 	Emery, 1887a: 240 
21039: decellei	Polyrhachis decellei 	Bolton, 1973b: 301
21040: decemdentata	Polyrhachis decemdentata 	André, 1889: 219 
21043: deceptor	Polyrhachis deceptor 	Kohout, 2008a: 307
21044: decipiens	Polyrhachis decipiens 	Roger, 1863a: 156 
21045: decora	Polyrhachis (	Aulacomyrma) decora Kohout, 2007a: 220
21046: defensa	Polyrhachis defensus 	Smith, F. 1857a: 59 
21047: degener	Polyrhachis sokolova var. degener 	Forel, 1910b: 84 
21048: delecta	Polyrhachis delecta 	Kohout, 2006b: 97
21049: delicata	Polyrhachis delicata 	Crawley, 1915b: 238 
21051: demangei	Polyrhachis rastellata subsp. demangei 	Santschi, 1910h: 284
21053: democles	Polyrhachis democles 	Smith, F. 1861b: 40
21054: denselineata	Polyrhachis arcuata var. denselineata 	Viehmeyer, 1914c: 533 
21055: dentata	Polyrhachis (	Cyrtomyrma) dentata Donisthorpe, 1947d: 196
21056: denticulata	Polyrhachis (	Hagiomyrma) denticulata Karavaiev, 1927e: 13
21057: dentihumera	Polyrhachis (	Cyrtomyrma) dentihumera Xu, 2002b: 524
21058: dentinasis	Polyrhachis (	Campomyrma) micans st. ops var. dentinasis Santschi, 1920g: 185 
21059: dentulata	Polyrhachis (	Myrma) orsyllus var. dentulata Stitz, 1925: 135 
21060: depilis	Polyrhachis aurea var. depilis 	Emery, 1897d: 589 
21061: derecyna	Polyrhachis derecynus 	Smith, F. 1871a: 316
21062: diana	Polyrhachis diana 	Wheeler, W.M. 1909d: 343 
21063: diaphanta	Polyrhachis diaphantus 	Smith, F. 1861b: 40
21064: dichroa	Polyrhachis laevisima var. dichrous 	Forel, 1886d: 242 
21065: dichroa	Polyrhachis (	Myrmhopla) acantha subsp. dichroa Karavaiev, 1927e: 33 
21066: dido	Polyrhachis (	Myrma) militaris subsp. cupreopubescens var. dido Wheeler, W.M. 1922a: 261; unavailable 
21068: dimoculata	Polyrhachis (	Myrma) dimoculata Kohout, 2013f: 147
21069: diotima	Polyrhachis diotima 	Forel, 1911a: 60 
21070: discrepans	Polyrhachis achilles subsp. discrepans 	Forel, 1912n: 76 
21071: dispar	Polyrhachis dispar 	Kohout, 2010: 185
21072: distincta	Polyrhachis (	Myrmhopla) distincta Karavaiev, 1927e: 40
21073: distinguenda	Polyrhachis (	Campomyrma) creusa subsp. distinguenda Karavaiev, 1927e: 7
21074: diversa	Polyrhachis (	Hagiomyrma) diversa Kohout, 2013e: 572
21075: dives	Polyrhachis dives 	Smith, F. 1857a: 64 
21083: divina	Polyrhachis schistacea var. divina 	Forel, 1913b: 348 
21084: divinoides	Polyrhachis schistacea var. divinoides 	Santschi, 1914d: 385
21085: doddi	Polyrhachis (	Cyrtomyrma) doddi Donisthorpe, 1938c: 263
21086: dohrni	Polyrhachis dohrni 	Forel, 1901b: 34 
21087: dolichocephala	Polyrhachis dolichocephala 	Viehmeyer, 1914c: 532
21088: dolomedes	Polyrhachis dolomedes 	Smith, F. 1863: 14 
21089: dolomedes	Polyrhachis dolomedes 	Smith, F. 1863: 16 
21090: donisthorpei	Polyrhachis (	Myrma) revoili var. donisthorpei Forel, 1916: 453 
21091: dorowi	Polyrhachis dorowi 	Kohout, 2009b: 39
21092: dorsorugosa	Polyrhachis latona var. dorsorugosa 	Forel, 1913f: 202 
21097: durbanensis	Polyrhachis (	Myrma) cubaensis r. durbanensis Forel 1914d: 262 
21098: durvillei	Polyrhachis (	Myrmothrinax) durvillei Donisthorpe, 1938a: 147 
21099: edentula	Polyrhachis zopyrus var. edentula 	Emery, 1900d: 712 
21100: edwardi	Polyrhachis (	Myrmatopa) edwardi Donisthorpe, 1948b: 314 
21101: electra	Polyrhachis (	Hagiomyrma) electra Kohout, 2013e: 537
21102: elegans	Polyrhachis terpsichore var. elegans 	Forel, 1910b: 84 
21103: elegantula	Polyrhachis (	Hagiomyrma) elegantula Kohout, 2013e: 519
21104: elii	Polyrhachis elii 	Emery, 1900d: 711 
21105: emeryana	Polyrhachis (	Cyrtomyrma) emeryana Mann, 1919: 390
21106: emeryi	Camponotus emeryi 	Forel, 1879a: 113
21107: emmae	Polyrhachis (	Myrmhopla) emmae Santschi, 1920h: 175
21108: empesoi	Polyrhachis empesoi 	Kohout, 2006d: 160
21111: epinotalis	Polyrhachis militaris st. epinotalis 	Santschi, 1924b: 222 
21112: equina	Polyrhachis equinus 	Smith, F. 1857a: 63 
21113: erato	Polyrhachis erato 	Forel, 1902h: 512 
21114: erecta	Polyrhachis (	Myrmhopla) bicolor var. erecta Karavaiev, 1935a: 114 
21115: eremita	Polyrhachis eremita 	Kohout, 1990: 502 
21116: erosispina	Polyrhachis bellicosa var. erosispina 	Emery, 1900d: 713 
21117: esarata	Polyrhachis esarata 	Bolton, 1973b: 303
21118: escherichi	Polyrhachis escherichi 	Viehmeyer, 1914c: 534
21119: esuriens	Polyrhachis sexspinosa var. esuriens 	Emery, 1897d: 591 
21120: etheli	Polyrhachis (	Myrmhopla) etheli Chapman, 1963: 260
21121: eucharis	Polyrhachis (	Hedomyrma) eucharis Karavaiev, 1927e: 22
21122: euclides	Polyrhachis dives var. euclides 	Forel, 1913f: 202 
21123: eudora	Polyrhachis eudora 	Smith, F. 1860b: 99
21125: eureka	Polyrhachis (	Campomyrma) eureka Kohout, 2013d: 110
21126: euryala	Polyrhachis euryalus 	Smith, F. 1863: 16 
21127: eurynota	Polyrhachis eurynota 	Emery, 1897d: 587
21128: eurytus	Polyrhachis eurytus 	Smith, F. 1861b: 43
21129: euterpe	Polyrhachis euterpe 	Forel, 1902h: 511 
21130: euthiacaena	Polyrhachis euthiacaena 	Zhou & Zheng, 1997e: 275
21131: exarata	Polyrhachis exarata 	Emery, 1887a: 226 
21132: exasperatus	Polyrhachis exasperatus 	Smith, F. 1861b: 41
21133: excellens	Polyrhachis excellens 	Viehmeyer, 1912: 14
21134: excisa	Polyrhachis excisa 	Mayr, 1867a: 64
21135: excitata	Polyrhachis excitata 	Viehmeyer, 1913: 147
21136: exercita	Formica exercita 	Walker, 1859: 370 
21137: exflavicornis	Polyrhachis (	Myrmhopla) bicolor subsp. exflavicornis Baltazar, 1966: 282
21139: exlex	Polyrhachis (	Hedomyrma) daemeli var. exlex Forel, 1915b: 110 
21141: exophthalma	Polyrhachis striatorugosa var. exophthalma 	Forel, 1913k: 136 
21142: exotica	Polyrhachis exotica 	Kohout, 1987: 170
21143: expressa	Polyrhachis expressa 	Kohout, 2006b: 99
21144: exul	Polyrhachis exul 	Emery, 1883: 147 
21145: exulans	Polyrhachis (	Myrmhopla) exulans Clark, 1941: 91
21146: feehani	Polyrhachis (	Hagiomyrma) feehani Kohout, 2013e: 520
21147: felici	Polyrhachis (	Pseudocyrtomyrma) lanuginosa subsp. felici Emery, 1925b: 206
21148: femorata	Polyrhachis femoratus 	Smith, F. 1858b: 73
21149: fergusoni	Polyrhachis punctillata r. fergusoni 	Forel, 1902d: 289 
21150: fernandensis	Polyrhachis decemdentata var. fernandensis 	Forel, 1901e: 377 
21151: fervens	Polyrhachis fervens 	Smith, F. 1860b: 101
21152: festina	Polyrhachis festina 	Kohout, 2008a: 271
21153: fiorii	Polyrhachis aurea subsp. fiorii 	Emery, 1914f: 429 
21154: fisheri	Polyrhachis fisheri 	Rigato, 2016: 20
21156: flavibasis	Polyrhachis (	Campomyrma) flavibasis Clark, 1930c: 16
21157: flavicornis	Polyrhachis flavicornis 	Smith, F. 1857a: 63 
21158: flavicornis	Polyrhachis (	Myrmhopla) bicolor var. flavicornis Stitz, 1925: 132 
21159: flavipes	Polyrhachis decemdentata var. flavipes 	Stitz, 1910: 149 
21160: flavoflagellata	Polyrhachis (	Myrmhopla) flavoflagellata Karavaiev, 1927e: 35
21161: follicula	Polyrhachis (	Myrmatopa) follicula Menozzi, 1926e: 101 
21162: foreli	Polyrhachis foreli 	Kohout, 1989: 510
21163: fornicata	Polyrhachis rastellata subsp. fornicata 	Emery, 1900d: 720 
21165: fortis	Polyrhachis fortis 	Emery, 1893e: 228
21167: fracta	Polyrhachis (	Myrma) schistacea st. fracta Santschi, 1914b: 141 
21168: frauenfeldi	Polyrhachis frauenfeldi 	Mayr, 1862: 687 
21169: froggatti	Polyrhachis froggatti 	Forel, 1910b: 89 
21170: fruhstorferi	Polyrhachis fruhstorferi 	Emery, 1898b: 238
21171: fulakora	Polyrhachis (	Cyrtomyrma) rastellata var. fulakora Mann, 1919: 389 
21172: fulgens	Polyrhachis fulgens 	Viehmeyer, 1912: 11
21173: fumata	Polyrhachis (	Myrmhopla) bicolor var. fumata Stitz, 1925: 131 
21175: gagatoides	Polyrhachis (	Myrma) schistacea var. gagatoides Santschi, 1913c: 314 
21176: gallicola	Polyrhachis cubaensis r. gallicola 	Forel, 1894b: 71 
21177: gamaii	Polyrhachis (	Myrma) gamaii Santschi, 1917b: 295 
21178: gazelle	Polyrhachis gazelle 	Kohout, 2013a: 19
21179: geminata	Polyrhachis (	Hedomyrma) geminatus Mann, 1919: 376
21180: gentilis	Polyrhachis (	Aulacomyrma) gentilis Kohout, 2007a: 200
21181: geometrica	Polyrhachis geometricus 	Smith, F. 1859a: 141 
21182: gerstaeckeri	Polyrhachis gerstaeckeri 	Forel, 1886f: 197 
21184: gestroi	Polyrhachis gestroi 	Emery, 1900d: 714 
21185: gibba	Polyrhachis gibba 	Emery, 1901g: 580
21186: gibbosa	Polyrhachis aculeata var. gibbosa 	Forel, 1908a: 9 
21187: gibbula	Polyrhachis gibbula 	Rigato, 2016: 24
21188: glabra	Polyrhachis sericata subsp. glabra 	Forel, 1911e: 295 
21189: glabrinotum	Polyrhachis (	Myrmhopla) glabrinotum Clark, 1930c: 13
21190: globularia	Polyrhachis globularia 	Mayr, 1867a: 41 
21191: glykera	Polyrhachis glykera 	Forel, 1912n: 72 
21192: gobini	Polyrhachis gobini 	Kohout, 2008a: 277
21193: goramensis	Polyrhachis rastellata var. goramensis 	Emery, 1887a: 239 
21195: gracilior	Polyrhachis furcata r. gracilior 	Forel, 1893c: 25 
21196: gracilior	Polyrhachis (	Myrmatopa) schang var. gracilior Karavaiev, 1927e: 11 
21197: gracilis	Polyrhachis gracilis 	Emery, 1887a: 223
21198: grandis	Polyrhachis (	Cyrtomyrma) grandis Donisthorpe, 1949g: 415 
21199: gravis	Polyrhachis (	Campomyrma) gravis Clark, 1930c: 15
21200: greensladei	Polyrhachis greensladei 	Kohout, 1990: 503 
21201: gressitti	Polyrhachis (	Aulacomyrma) gressitti Kohout, 2007a: 223
21202: gribodoi	Polyrhachis gribodoi 	Emery, 1887a: 221 
21203: grisea	Formica grisea 	Le Guillou, 1842: 314 
21204: grisescens	Polyrhachis simplex var. grisescens 	Emery, 1895k: 483 
21205: guerini	Polyrhachis guerini 	Roger, 1863a: 157 
21206: gustavi	Polyrhachis (	Myrma) decemdentata var. gustavi Emery, 1921e: 22 
21207: halidayi	Polyrhachis halidayi 	Emery, 1889b: 517 
21208: halmaheirae	Polyrhachis orsyllus r. halmaheirae 	Forel, 1886f: 196 
21209: hamulata	Polyrhachis sumatrensis r. hamulata 	Emery, 1887a: 234 
21210: harmsi	Polyrhachis (	Myrma) sericata subsp. pruinosula var. harmsi Karavaiev, 1930a: 212 
21212: hashimotoi	Polyrhachis (	Campomyrma) hashimotoi Kohout, 2007c: 12
21213: hastata	Formica hastata 	Latreille, 1802c: 129
21214: hauxwelli	Polyrhachis hauxwelli 	Bingham, 1903: 394
21215: hebes	Polyrhachis (	Chariomyrma) hostilis subsp. hebes Donisthorpe, 1941h: 62 
21216: hector	Polyrhachis hector 	Smith, F. 1857a: 62 
21220: hector	Polyrhachis hector 	Smith, F. 1859a: 142 
21221: hecuba	Polyrhachis hecuba 	Forel, 1902h: 527 
21223: heinlethii	Polyrhachis heinlethii 	Forel, 1895a: 47 
21224: hemiopticoides	Polyrhachis (	Myrma) hemiopticoides Mukerjee, 1930: 161
21225: hera	Polyrhachis hera 	Forel, 1911e: 302 
21226: hermione	Polyrhachis hermione 	Emery, 1895g: 357 
21227: hero	Polyrhachis textor r. hero 	Forel, 1913k: 135 
21228: hespera	Polyrhachis (	Campomyrma) hespera Kohout, 2013d: 101
21229: hestia	Polyrhachis semipolita subsp. hestia 	Forel, 1911e: 295 
21230: hexacantha	Formica hexacantha 	Erichson, 1842: 260 
21231: hilaris	Polyrhachis hilaris 	Kohout, 2008a: 284
21234: hiram	Polyrhachis salomo subsp. hiram 	Forel, 1912a: 80 
21235: hirsuta	Polyrhachis hirsuta 	Mayr, 1876: 75 
21236: hirsuta	Polyrhachis hostilis var. hirsuta 	Viehmeyer, 1914b: 58 
21237: hirsutula	Polyrhachis continua var. hirsutula 	Emery, 1911c: 256 
21238: hirta	Polyrhachis hirta 	Viehmeyer, 1914b: 59 
21239: hirta	Polyrhachis (	Myrmhopla) hirta Donisthorpe, 1949g: 418 
21240: hispida	Polyrhachis hispida 	Kohout, 2008a: 290
21241: hodgsoni	Polyrhachis hodgsoni 	Forel, 1902d: 289 
21242: hoelldobleri	Polyrhachis hoelldobleri 	Kohout, 2006b: 99
21244: horacei	Polyrhachis horacei 	Hung, 1967a: 201
21245: horni	Polyrhachis horni 	Emery, 1901f: 122
21246: hortensis	Polyrhachis hippomanes var. hortensis 	Forel, 1913k: 138 
21247: hortulana	Polyrhachis (	Myrma) hortulana Arnold, 1955: 735
21248: hosei	Polyrhachis (	Myrma) hosei Donisthorpe, 1942e: 708 
21249: hostilis	Polyrhachis hostilis 	Smith, F. 1859a: 139 
21250: humerosa	Polyrhachis (	Hedomyrma) humerosa Emery, 1921e: 18 
21253: hybosa	Polyrhachis hybosa 	Kohout, 2006b: 126
21256: illaudata	Polyrhachis illaudatus 	Walker, 1859: 373 
21257: imatongica	Polyrhachis (	Myrma) cubaensis subsp. imatongica Weber, 1943c: 388
21258: imbellis	Polyrhachis imbellis 	Emery, 1887a: 225 
21259: imitator	Polyrhachis imitator 	Kohout, 2008a: 311
21260: incerta	Polyrhachis (	Campomyrma) incerta Kohout, 2008c: 163
21261: inclusa	Polyrhachis inclusa 	Viehmeyer, 1912: 13
21263: incognita	Polyrhachis incognita 	Kohout, 2008a: 312
21264: inconspicua	Polyrhachis inconspicua 	Emery, 1887a: 225 
21265: inconstans	Polyrhachis (	Myrmothrinax) thrinax subsp. inconstans Viehmeyer, 1916a: 164 
21266: indefinita	Polyrhachis gagates r. indefinita 	Forel, 1913b: 349 
21267: indica	Polyrhachis indica 	Mayr, 1870b: 945 
21269: indigens	Polyrhachis (	Myrma) schlueteri var. indigens Forel, 1914d: 261 
21270: indocilis	Polyrhachis (	Hedomyrma) indocilis Santschi, 1928h: 139
21271: inducta	Polyrhachis inducta 	Kohout, 2006b: 127
21273: inflata	Polyrhachis inflata 	Kohout, 2006b: 127
21274: insularis	Polyrhachis inconspicua var. insularis 	Emery, 1887a: 226 
21275: integra	Polyrhachis integra 	Kohout, 2006b: 129
21276: intermedia	Polyrhachis mayrei subsp. intermedia 	Forel, 1886d: 242 
21278: inusitata	Polyrhachis inusitata 	Kohout, 1989: 513
21279: io	Polyrhachis (	Campomyrma) thalia var. io Forel, 1915b: 114 
21280: iperpunctata	Polyrhachis (	Myrma) iperpunctata Menozzi, 1942: 181
21283: isabellae	Polyrhachis convexa var. isabellae 	Forel, 1908a: 9 
21284: isacantha	Polyrhachis isacantha 	Emery, 1887a: 232
21285: isolata	Polyrhachis (	Hagiomyrma) isolata Kohout, 2013e: 557
21286: ithona	Polyrhachis ithonus 	Smith, F. 1860b: 99
21288: jacksoniana	Polyrhachis jacksoniana 	Roger, 1863a: 158 
21289: jacobsoni	Polyrhachis jacobsoni 	Forel, 1909d: 230 
21290: janthinogaster	Polyrhachis mucronata var. janthinogaster 	Emery, 1911b: 538 
21291: japensis	Polyrhachis (	Myrmhopla) mucronata subsp. japensis Donisthorpe, 1941h: 63 
21293: javana	Polyrhachis rastellata var. javana 	Crawley, 1923a: 31
21295: javana	Polyrhachis sculpturata r. javana 	Stitz, 1925: 134 
21296: javana	Polyrhachis (	Myrma) orsyllus var. javana Karavaiev, 1927e: 49 
21297: javanensis	Polyrhachis (	Myrma) orsyllus var. javanensis Santschi, 1928h: 140
21299: javanica	Polyrhachis thrinax var. javanica 	Mayr, 1867a: 52 
21302: jerdonii	Polyrhachis jerdonii 	Forel, 1892m: 17 
21303: jianghuaensis	Polyrhachis jianghuaensis 	Wang, C. & Wu, 1991: 597
21304: johnsoni	Polyrhachis (	Cyrtomyrma) rastellata var. johnsoni Mann, 1919: 390 
21305: jurii	Polyrhachis (	Cyrtomyrma) jurii Karavaiev, 1935a: 116
21306: juxtaspinosa	Polyrhachis (	Myrmhopla) juxtaspinosa Donisthorpe, 1949g: 417
21307: kaipi	Polyrhachis (	Chariomyrma) kaipi Mann, 1919: 382
21308: karawaiewi	Polyrhachis (	Chariomyrma) karawaiewi Santschi, 1928h: 139
21309: kazuoi	Polyrhachis kazuoi 	Kohout, 2008a: 291
21310: kellyi	Polyrhachis kellyi 	Hung, 1967a: 201
21311: keratifera	Polyrhachis (	Myrmhopla) keratifera Karavaiev, 1927e: 39
21312: kerri	Polyrhachis acantha var. kerri 	Forel, 1911g: 286 
21313: kershawi	Polyrhachis (	Hedomyrma) kershawi Clark, 1930c: 12
21314: khepra	Polyrhachis khepra 	Bolton, 1973b: 334
21315: kirkae	Polyrhachis (	Florencea) kirkae Donisthorpe, 1937a: 624
21318: kohouti	Polyrhachis (	Hagiomyrma) kohouti Hoffmann, 2015: 54
21319: labella	Polyrhachis labella 	Smith, F. 1860b: 101
21320: laboriosa	Polyrhachis laboriosus 	Smith, F. 1858b: 72
21321: lachesis	Polyrhachis lachesis 	Forel, in Emery, 1897d: 582 
21322: laciniata	Polyrhachis laciniata 	Emery, 1900c: 335
